id,university,program_name,degree_type,category,city,province,duration,tuition_cad,ielts_requirement,intake,application_deadline,description,program_url
142,York University,Earth & Atmospheric Science (Specialization 56),Master,IT,Toronto,Ontario,2 years,24985,6.5,September,February,"Earth & Atmospheric Science at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/earth-atmospheric-science
143,University of Toronto,Mathematics & Physical Sciences (Specialization 57),Master,Arts,Toronto,Ontario,2 years,32251,6.5,September,January,"Mathematics & Physical Sciences at University of Toronto provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://future.utoronto.ca/programs/mathematics-physical-sciences
144,University of Toronto,Mathematics & Physical Sciences (Specialization 58),Master,Arts,Toronto,Ontario,2 years,55773,6.5,September,January,"Mathematics & Physical Sciences at University of Toronto provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://future.utoronto.ca/programs/mathematics-physical-sciences
145,York University,Business Economics / Économie et commerce (Specialization 59),Master,Health,Toronto,Ontario,2 years,57286,6.5,September,February,"Business Economics / Économie et commerce at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/business-economics/glendon
146,York University,Global Health (Specialization 60),Bachelor,IT,Toronto,Ontario,2 years,38646,6.5,September,January,"Global Health at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/global-health
147,University of Toronto,Mathematics & Physical Sciences (Specialization 61),Master,Arts,Toronto,Ontario,2 years,29748,6.5,September,January,"Mathematics & Physical Sciences at University of Toronto provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://future.utoronto.ca/programs/mathematics-physical-sciences
148,York University,Neuroscience (Specialization 62),Master,Engineering,Toronto,Ontario,2 years,62605,6.5,September,January,"Neuroscience at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/neuroscience 
149,York University,Computer Engineering (Specialization 63),Bachelor,Engineering,Toronto,Ontario,2 years,53751,6.5,September,February,"Computer Engineering at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/computer-engineering
150,York University,Engineering & International Development Studies (Specialization 64),Master,IT,Toronto,Ontario,4 years,47378,6.5,September,March,"Engineering & International Development Studies at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/engineering-intl-development-studies
151,York University,Engineering & International Development Studies (Specialization 65),Master,IT,Toronto,Ontario,4 years,42751,6.5,September,March,"Engineering & International Development Studies at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/engineering-intl-development-studies
152,York University,Information Technology for Internationally Educated Professionals (Specialization 66),Bachelor,Health,Toronto,Ontario,4 years,42297,6.5,September,February,"Information Technology for Internationally Educated Professionals at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/certificates/information-technology-for-internationally-educated-professionals
153,Simon Fraser University,Faculty of Arts and Social Sciences (Specialization 67),Master,Health,Burnaby,British Columbia,2 years,23275,6.5,September,March,"Faculty of Arts and Social Sciences at Simon Fraser University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://www.sfu.ca/students/admission/programs.html/students/admission/programs/arts-social-sciences/majors.html
154,York University,Political Science / Science politique (Specialization 68),Bachelor,Business,Toronto,Ontario,2 years,29326,6.5,September,January,"Political Science / Science politique at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/political-science/glendon
155,York University,Political Science (Specialization 69),Master,Health,Toronto,Ontario,4 years,51649,6.5,September,March,"Political Science at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/political-science/laps
156,University of British Columbia,Take care of your health and wellness (Specialization 70),Master,Health,Vancouver,British Columbia,2 years,20901,6.5,September,March,"Take care of your health and wellness at University of British Columbia provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://you.ubc.ca/applying-ubc/admitted/health-wellness/
157,York University,International Studies & Business Administration / Études internationales et administration des affaires (Specialization 71),Master,Business,Toronto,Ontario,2 years,60127,6.5,September,February,"International Studies & Business Administration / Études internationales et administration des affaires at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/international-studies-business-administration
158,University of Toronto,Music & the Performing Arts (Specialization 72),Bachelor,Engineering,Toronto,Ontario,4 years,57096,6.5,September,February,"Music & the Performing Arts at University of Toronto provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://future.utoronto.ca/programs/music-performing-arts
159,York University,Computer Science (Specialization 73),Bachelor,IT,Toronto,Ontario,4 years,37548,6.5,September,February,"Computer Science at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/computer-science
160,University of Toronto,Health & Life Sciences (Specialization 74),Bachelor,Engineering,Toronto,Ontario,2 years,21775,6.5,September,January,"Health & Life Sciences at University of Toronto provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://future.utoronto.ca/programs/health-life-sciences
161,York University,Kinesiology & Health Science (Specialization 75),Bachelor,Business,Toronto,Ontario,4 years,23784,6.5,September,February,"Kinesiology & Health Science at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/kinesiology-health-science
162,York University,"Linguistics, Language and Society / Linguistique et sciences du langage (Specialization 76)",Bachelor,Arts,Toronto,Ontario,4 years,52034,6.5,September,March,"Linguistics, Language and Society / Linguistique et sciences du langage at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/linguistics-language-studies
163,York University,Actuarial Science (Specialization 77),Bachelor,Arts,Toronto,Ontario,2 years,24193,6.5,September,January,"Actuarial Science at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/actuarial-science
164,University of Toronto,Arts & Science Colleges (Specialization 78),Bachelor,IT,Toronto,Ontario,4 years,64772,6.5,September,January,"Arts & Science Colleges at University of Toronto provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://future.utoronto.ca/programs/arts-and-science-colleges
165,York University,Human Resource Management for Internationally Educated Professionals (Specialization 79),Master,Engineering,Toronto,Ontario,2 years,59163,6.5,September,February,"Human Resource Management for Internationally Educated Professionals at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/certificates/human-resources-management-for-internationally-educated-professionals
166,York University,Investment Management (Specialization 80),Bachelor,Business,Toronto,Ontario,4 years,26086,6.5,September,February,"Investment Management at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/certificates/investment-management
167,York University,Nursing: Second Entry (Specialization 81),Bachelor,Engineering,Toronto,Ontario,2 years,23806,6.5,September,February,"Nursing: Second Entry at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/nursing-second-entry
168,York University,Nursing: 4-Year Direct Entry Nursing (Specialization 82),Master,IT,Toronto,Ontario,2 years,50080,6.5,September,February,"Nursing: 4-Year Direct Entry Nursing at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/nursing
169,York University,Computer Science (Specialization 83),Bachelor,IT,Toronto,Ontario,4 years,50729,6.5,September,February,"Computer Science at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/computer-science
170,York University,Nursing: 4-Year Direct Entry Nursing (Specialization 84),Master,IT,Toronto,Ontario,2 years,26950,6.5,September,February,"Nursing: 4-Year Direct Entry Nursing at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/nursing
171,Simon Fraser University,"Faculty of Communication, Art and Technology (Specialization 85)",Bachelor,Business,Burnaby,British Columbia,4 years,28154,6.5,September,February,"Faculty of Communication, Art and Technology at Simon Fraser University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://www.sfu.ca/students/admission/programs.html/students/admission/programs/fcat/majors.html
172,York University,Disaster & Emergency Management (Specialization 86),Master,Business,Toronto,Ontario,2 years,32020,6.5,September,January,"Disaster & Emergency Management at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/disaster-emergency-management
173,York University,Business Economics (Specialization 87),Master,IT,Toronto,Ontario,4 years,52486,6.5,September,January,"Business Economics at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/business-economics/laps
174,University of British Columbia,Arts and culture (Specialization 88),Master,Engineering,Vancouver,British Columbia,4 years,20615,6.5,September,February,"Arts and culture at University of British Columbia provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://you.ubc.ca/ubc-life/arts-and-culture/
175,York University,Information Technology for Internationally Educated Professionals (Specialization 89),Bachelor,Health,Toronto,Ontario,4 years,55707,6.5,September,February,"Information Technology for Internationally Educated Professionals at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/certificates/information-technology-for-internationally-educated-professionals
176,York University,Engineering (Specialization 90),Bachelor,Arts,Toronto,Ontario,4 years,26574,6.5,September,February,"Engineering at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/engineering
177,Simon Fraser University,Faculty of Health Sciences (Specialization 91),Master,Arts,Burnaby,British Columbia,4 years,21427,6.5,September,January,"Faculty of Health Sciences at Simon Fraser University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://www.sfu.ca/students/admission/programs.html/students/admission/programs/health-sciences.html
178,York University,Civil Engineering (Specialization 92),Bachelor,IT,Toronto,Ontario,2 years,47191,6.5,September,February,"Civil Engineering at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/civil-engineering
179,University of Toronto,Engineering (Specialization 93),Bachelor,Engineering,Toronto,Ontario,2 years,48853,6.5,September,January,"Engineering at University of Toronto provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://future.utoronto.ca/programs/engineering
180,York University,Business Administration (Specialization 94),Master,IT,Toronto,Ontario,2 years,29369,6.5,September,March,"Business Administration at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/business-administration
181,York University,Geomatics Engineering (Specialization 95),Master,Health,Toronto,Ontario,4 years,42284,6.5,September,February,"Geomatics Engineering at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/geomatic-engineering
182,York University,Information Technology for Internationally Educated Professionals (Specialization 96),Bachelor,Health,Toronto,Ontario,4 years,61789,6.5,September,February,"Information Technology for Internationally Educated Professionals at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/certificates/information-technology-for-internationally-educated-professionals
183,York University,Psychology (Specialization 97),Master,Health,Toronto,Ontario,4 years,49345,6.5,September,March,"Psychology at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/psychology/health
184,University of Toronto,"Business, Commerce & Management (Specialization 98)",Master,IT,Toronto,Ontario,4 years,54477,6.5,September,March,"Business, Commerce & Management at University of Toronto provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://future.utoronto.ca/programs/business-commerce-management
185,York University,Nursing: 4-Year Direct Entry Nursing (Specialization 99),Master,IT,Toronto,Ontario,2 years,64825,6.5,September,February,"Nursing: 4-Year Direct Entry Nursing at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/nursing
186,York University,Interdisciplinary Social Science (Specialization 100),Master,Engineering,Toronto,Ontario,4 years,29082,6.5,September,January,"Interdisciplinary Social Science at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/social-science
187,York University,Political Science (Specialization 101),Master,Health,Toronto,Ontario,4 years,41410,6.5,September,March,"Political Science at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/political-science/laps
188,Simon Fraser University,Beedie School of Business (Specialization 102),Master,Health,Burnaby,British Columbia,2 years,24481,6.5,September,March,"Beedie School of Business at Simon Fraser University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://www.sfu.ca/students/admission/programs.html/students/admission/programs/business/majors.html
189,York University,Cinema & Media Arts - Screenwriting (Specialization 103),Master,Health,Toronto,Ontario,2 years,24418,6.5,September,January,"Cinema & Media Arts - Screenwriting at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/screenwriting
190,York University,Actuarial Science (Specialization 104),Bachelor,IT,Toronto,Ontario,2 years,23825,6.5,September,January,"Actuarial Science at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/certificates/actuarial-science
191,University of Toronto,Social Sciences (Specialization 105),Bachelor,IT,Toronto,Ontario,2 years,38119,6.5,September,March,"Social Sciences at University of Toronto provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://future.utoronto.ca/programs/social-sciences
192,York University,Health Studies (Specialization 106),Bachelor,Engineering,Toronto,Ontario,2 years,21348,6.5,September,February,"Health Studies at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/health-studies
193,Simon Fraser University,Faculty of Science (Specialization 107),Bachelor,Health,Burnaby,British Columbia,4 years,51105,6.5,September,January,"Faculty of Science at Simon Fraser University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://www.sfu.ca/students/admission/programs.html/students/admission/programs/science/majors.html
194,York University,Engineering (Specialization 108),Bachelor,Arts,Toronto,Ontario,4 years,52964,6.5,September,February,"Engineering at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/engineering
195,York University,Human Resource Management (Specialization 109),Master,Arts,Toronto,Ontario,2 years,20378,6.5,September,March,"Human Resource Management at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/human-resources-management
196,York University,Cinema & Media Arts - Media Arts (Specialization 110),Bachelor,Arts,Toronto,Ontario,4 years,23441,6.5,September,January,"Cinema & Media Arts - Media Arts at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/media-arts
197,University of Toronto,Engineering (Specialization 111),Master,IT,Toronto,Ontario,2 years,41316,6.5,September,January,"Engineering at University of Toronto provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://future.utoronto.ca/programs/engineering
198,York University,Disaster & Emergency Management (Specialization 112),Master,Business,Toronto,Ontario,2 years,64872,6.5,September,January,"Disaster & Emergency Management at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/disaster-emergency-management
199,York University,Digital Health (Specialization 113),Master,Arts,Toronto,Ontario,2 years,30446,6.5,September,February,"Digital Health at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/certificates/digital-health
200,University of Toronto,Engineering (Specialization 114),Bachelor,Engineering,Toronto,Ontario,2 years,55818,6.5,September,January,"Engineering at University of Toronto provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://future.utoronto.ca/programs/engineering
201,York University,Cinema & Media Arts - Media Arts (Specialization 115),Bachelor,Arts,Toronto,Ontario,4 years,42847,6.5,September,January,"Cinema & Media Arts - Media Arts at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/media-arts
202,Simon Fraser University,"Faculty of Communication, Art and Technology (Specialization 116)",Bachelor,Business,Burnaby,British Columbia,4 years,38465,6.5,September,February,"Faculty of Communication, Art and Technology at Simon Fraser University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://www.sfu.ca/students/admission/programs.html/students/admission/programs/fcat/majors.html
203,University of Toronto,Data & Computer Science (Specialization 117),Master,Business,Toronto,Ontario,4 years,45030,6.5,September,January,"Data & Computer Science at University of Toronto provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://future.utoronto.ca/programs/data-computer-science
204,York University,Proficiency in Spanish for Business and Professional Communication (Specialization 118),Bachelor,Business,Toronto,Ontario,2 years,40289,6.5,September,February,"Proficiency in Spanish for Business and Professional Communication at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/certificates/proficiency-in-spanish
205,University of Toronto,Data & Computer Science (Specialization 119),Master,Health,Toronto,Ontario,2 years,44110,6.5,September,March,"Data & Computer Science at University of Toronto provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://future.utoronto.ca/programs/data-computer-science
206,York University,Environmental Arts and Justice (Specialization 120),Bachelor,Health,Toronto,Ontario,4 years,45374,6.5,September,March,"Environmental Arts and Justice at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/environmental-arts-justice
207,York University,Business Economics / Économie et commerce (Specialization 121),Master,Health,Toronto,Ontario,2 years,63282,6.5,September,February,"Business Economics / Économie et commerce at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/business-economics/glendon
208,York University,Psychology (Specialization 122),Master,Health,Toronto,Ontario,4 years,48171,6.5,September,March,"Psychology at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/psychology/health
209,York University,Neuroscience (Specialization 123),Master,Engineering,Toronto,Ontario,2 years,41214,6.5,September,January,"Neuroscience at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/neuroscience 
210,York University,Environmental Arts and Justice (Specialization 124),Bachelor,Health,Toronto,Ontario,4 years,61983,6.5,September,March,"Environmental Arts and Justice at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/environmental-arts-justice
